Request_ID,User_ID,Location,Donation_Amount,Requested_Aid_Type,Aid_Urgency_Score,Time_of_Request,Free_Text_Reason,Is_Fraud
8c9081ae-e173-47a3-9763-5ea44fce7fd6,d0fa9ce2-10cb-4d14-b358-7559d2331015,Kolkata,5752.37,Food,1,2025-02-12T16:32:15,Phone billion region parent always.,0
f86ec959-7c96-4dda-baff-232297155510,4e698c57-b3d9-4843-a520-a4db8b5bb9a9,Bangalore,7189.82,Medical,2,2025-02-26T15:22:29,Continue wrong opportunity theory race understand.,0
029627eb-a3a9-43a0-9d5a-694f7a717f58,13d930c1-0f89-4a90-a8ce-a47ec7c3f043,Chennai,6715.7,Clothing,3,2025-01-15T08:12:08,Morning say machine begin interview particularly.,0
faba746f-eac0-40e8-8cda-f5014f94ebad,4aa7cba9-4d60-45e7-871c-56176b54991c,Bangalore,5878.06,Medical,1,2025-03-10T03:23:43,Discover name case remain will star.,0
d4dc199e-abc8-421d-992a-3340ffe8862a,5d24ffb0-66e6-4b98-a7db-7f9965afe46e,Delhi,5496.27,Shelter,4,2025-02-15T17:13:09,National two reason majority people why condition.,0
5c490a0b-78d0-41fb-916c-d863cceae014,dda7a711-41ed-4cb0-a50b-aa9a19c009fd,Bangalore,3901.12,Medical,3,2025-03-22T03:19:25,Popular country word relate enjoy opportunity.,0
a4a4bd3e-9e21-4332-b99a-ac6a0a9a85ed,12f8e269-91dd-4802-9b44-7f77b52a0ae9,Mumbai,9106.66,Shelter,5,2025-01-23T18:53:58,Contain part professor lose oil.,1
a5607ba6-2704-445d-b897-9ff666bfe3f8,d639be46-c3d5-40a7-8558-7d908c09073c,Kolkata,3407.94,Cash,2,2025-03-30T12:41:33,Security view success part most police look.,0
86cbcec6-f9ab-4470-a37b-87e51f6a50b5,8e1dd7dc-f250-4713-9906-fc853063dc0a,Delhi,6591.39,Shelter,1,2025-02-09T13:17:20,Upon color affect strong off election red.,0
87665128-8b54-4496-9761-2375dca700c8,f0ed441d-150e-4a89-90bb-3a10509f0b45,Mumbai,5774.39,Shelter,3,2025-01-28T07:09:37,Day throughout present.,0
990bd0d0-f941-4be4-b7b7-e44f7a54f504,56dff299-a4e9-43ad-827c-394433d62631,Mumbai,1819.96,Shelter,5,2025-01-05T06:00:57,Rule control other effort per.,0
9bada88e-667a-4d44-8c22-7b626ef43334,640c76fa-a77d-4dff-b0c3-e226bf04d824,Delhi,7667.39,Food,2,2025-02-04T11:40:48,Bank book appear.,0
35ebe4d3-6b8d-40d0-a0b4-e4dbe5f15f14,f9f71061-46bb-49a1-9202-e0e87877ec7b,Chennai,1558.93,Food,1,2025-02-04T22:18:29,Energy federal figure.,0
d87de1d9-65a7-4516-8b41-e29359e1e364,1ebab38e-9826-40fe-8a92-a1b905affe9a,Kolkata,4212.78,Food,2,2025-03-13T09:12:48,This turn so body.,0
85da227c-7db8-45be-aebf-8d7299ef584e,ffeee1d8-9aac-45e1-958a-b6ae9b405e0d,Delhi,8313.42,Medical,5,2025-03-19T17:49:57,Better short avoid better.,1
9c6be3ad-8f9a-494d-88de-a2695dd239ea,7b4c94e4-94b0-43df-8b94-ee6df7858e06,Chennai,5044.9,Cash,5,2025-02-11T07:11:24,Always change age real strategy produce these.,0
ea586a85-deb2-4167-88ba-7673f0fc100a,b2bd6e5e-e22f-43c9-bfa4-0c73a67e30f4,Mumbai,3286.49,Cash,1,2025-01-21T16:42:10,Commercial rock south easy number somebody treat analysis.,0
2ccf3529-1e57-4a1f-b9ca-f3f8b5f32217,adc35bb5-9a05-430b-ac83-c267dcbe08ed,Mumbai,4970.84,Medical,4,2025-02-16T05:45:14,Southern try here operation to.,0
3aa35cb3-0f95-4df2-98bb-533fd08b7826,5649b4e6-22ac-4633-ae61-7650825b6c3a,Kolkata,4604.37,Clothing,2,2025-03-18T11:18:58,Police choose enter be contain authority analysis.,0
99ca9061-b3cc-4a19-ba8b-3ed877e596a9,c0eae116-927f-43c8-ac25-bb4a52164c53,Chennai,5655.9,Medical,5,2025-01-15T06:05:37,Necessary recognize road travel eight step million.,0
2dc2fa22-2fc2-423b-93a4-4f7ec9a1f155,bdbe1528-99b0-4df3-942b-4f99c15ec0ce,Chennai,7217.3,Shelter,1,2025-02-12T19:07:21,Various challenge appear wish serve just agree realize.,0
a773e035-8197-4109-9d99-395695bc09d3,e49c8854-a427-4631-91a4-90fcf5470cf8,Delhi,2740.0,Food,4,2025-01-17T10:14:18,Institution personal turn be husband no.,0
6107bb1f-03d4-41ca-81a1-9e9acde5153a,886ec5bf-50a2-4466-a95e-b10cbf13f67c,Chennai,4251.93,Food,2,2025-01-06T05:01:31,Score early yeah crime daughter car.,0
19620f6d-44b1-459c-aa9d-277a98b0cb42,bf8c53bc-6d02-41ea-a357-2b0d71d046a2,Mumbai,4753.75,Food,2,2025-01-09T08:01:36,Control mouth night system reach attack.,0
058eb463-b352-4561-b81c-e6defaec3606,4e38d0c7-5faa-4c53-b292-ed15b78ae8b6,Mumbai,6161.6,Cash,1,2025-03-28T21:12:36,Price heavy save nothing travel any medical citizen.,0
b477b3ce-b3ff-4776-9dbb-08b331787406,ed4b9086-931d-432a-bcb0-b265e5b7ee05,Kolkata,4225.71,Food,4,2025-02-06T16:21:30,Man property record above.,0
738e54a5-8202-444b-ba96-db8a9bccb7dd,dc71940b-d98f-472c-9925-35374bfb2cfb,Mumbai,5107.84,Medical,1,2025-02-10T12:42:48,Role bar kind specific this seven myself discussion.,0
15a471c7-04fb-4537-a591-078f1dcfb6aa,603d5850-99e0-4c48-a135-c04fb5541c56,Kolkata,9623.81,Clothing,4,2025-01-23T15:01:22,Hour idea born for.,1
acfd11dd-6904-4fd2-b3f9-b1281389ae0d,04aaddbe-41ec-43e6-8888-939c8dadd314,Delhi,6215.07,Shelter,2,2025-03-05T01:15:13,Scene fast back boy feel it suffer protect.,0
dbbedf69-28f0-4acd-8d96-7b41d931cede,28e529c4-6485-4524-a86e-ba5d6dedc4fb,Chennai,17126.67,Cash,4,2025-04-02T06:03:25,Talk father medical market.,1
8ec07fab-233b-44fd-bd1a-5f815633144c,6194aa97-e022-46d0-a369-2964dd8721be,Kolkata,3944.9,Cash,1,2025-03-20T22:46:51,Medical get before shake top draw.,0
27e32729-71f6-4721-993d-e4dc33d20e41,ede08d45-9949-4c74-9425-b3f02e3062e3,Kolkata,9027.14,Medical,2,2025-01-20T13:23:18,Accept land can worker wide five detail believe.,0
dec682f3-d279-4e3b-8c9c-ec9aa47948ba,697b855f-05c2-4a45-bb3c-31fe8ee751b0,Delhi,5145.21,Cash,1,2025-02-01T01:00:09,Station become month consumer.,0
687f5184-a37e-4136-a9d6-027a64111bb1,cad03e3d-76a6-407f-8b2d-d47c4448e6a7,Bangalore,4381.38,Medical,1,2025-02-09T07:26:47,General especially matter environment election up.,0
63347fda-0089-483a-bec5-f04537201d2d,c75e56f6-1086-4efc-85af-49dfa1200c99,Delhi,3268.7,Medical,5,2025-03-02T23:05:19,Result program decide pattern usually focus.,0
11de882c-8fd9-4dd8-baf1-0ef7682d6811,be7e0124-eeca-407a-8a6d-2959b14bf656,Kolkata,4750.8,Shelter,5,2025-01-10T04:14:37,Become score indicate stuff fast lose.,0
b19a9f50-73c7-46b1-9bbd-9228897e3e62,e79cb2fb-40c5-4d28-9468-be9a276ed3dd,Chennai,5842.25,Shelter,1,2025-02-01T00:07:45,Bit table sea understand card couple drug.,0
c48bf2c4-cff1-4a15-a640-e145e1ca8429,0db60893-9afb-442b-89ce-4247467e238d,Chennai,3882.93,Cash,1,2025-01-15T16:57:34,Field child modern statement improve sell word.,0
a0490a63-7a06-43f5-99e4-74b01c54afe8,9702c3ab-1b04-4dea-804d-b532380f7c64,Bangalore,8416.89,Medical,5,2025-01-13T18:47:12,Billion message art.,0
ac20722d-c21c-46f8-9f84-b35e3684ed7e,9a319967-f4a4-4850-b5ee-85e66831e213,Bangalore,7124.5,Medical,1,2025-03-30T15:18:41,Toward term size test.,0
6410282c-968a-4b6e-afca-739b5a9c2c7d,1ff511fd-9f13-4c8f-9a3c-ac5cfe88f1a0,Bangalore,9475.57,Medical,1,2025-01-28T04:54:39,High I know citizen ten entire.,0
94363ee8-276c-47ba-92e5-484a8d596537,d1b4670a-639b-4151-9258-bd9fb7617c63,Mumbai,2330.96,Food,4,2025-03-05T04:19:32,Beautiful yard remain thing likely all senior film.,0
c5a09146-4238-4bdf-9170-485bfbfd7a8f,59dd3df1-ff09-41ff-b2aa-fb56098d0ef7,Kolkata,3574.02,Cash,3,2025-03-11T04:19:06,Knowledge money quite action.,0
cb6d46a9-6fe0-4c0a-a1c8-06ffeead41bb,74a07a3c-4aa7-4936-80a4-1c2dd783d584,Chennai,6070.73,Shelter,5,2025-02-24T12:30:37,Message attorney information.,0
dff9ee25-2419-4d85-a3f5-6007c132f63a,25972eb3-5ba1-4e82-b920-df35ed5121dc,Kolkata,4990.62,Shelter,4,2025-03-05T10:33:48,Fact always gas yeah.,0
b4d70c1b-1acb-415c-9798-d893d2c35797,7c192013-4a2c-4f70-b8ee-5c1464b17db2,Mumbai,5265.15,Cash,5,2025-03-11T09:18:33,Than western law.,0
2fea57d8-5336-4821-88ed-227b6a64e140,e8a2cfa3-141d-4fd8-ae3b-f85f93499260,Delhi,8061.9,Cash,5,2025-02-14T22:39:22,Minute may respond prove maintain others.,0
3d0b829e-6036-4da1-9314-f76d931af71d,c9160dc0-038a-42ce-8f67-fa418c689a0f,Chennai,9319.71,Shelter,5,2025-03-23T14:31:53,Page while resource large weight least significant face.,0
c046af69-9498-427a-b8bb-30fb5467030b,d08b7d57-6eb4-4033-bf04-b9d3abff8d24,Chennai,3062.84,Shelter,5,2025-01-04T22:41:45,He compare pay job.,0
d8d13031-9ef4-407e-86e0-cebb594390a3,7adbba2b-7232-49fd-9e02-b837721fdfbe,Bangalore,3893.1,Shelter,3,2025-03-17T02:45:41,Cultural box short it.,0
e55d3bda-0b84-4b9b-aac1-7cbdf63346f7,8cf41ff1-b060-4f11-899c-2577f203c84e,Kolkata,9683.63,Medical,1,2025-02-11T04:04:06,Do fear attack toward.,1
c3973ffb-91de-4dcc-83c7-7338539a0442,9af08f26-c557-4edf-8dbf-2d9457b6b2f2,Delhi,5514.4,Cash,1,2025-02-02T06:35:52,Late piece throw window.,0
ea6d9791-30f3-4198-849d-fc49a9eb1d07,ec8de782-5bc5-4621-a54c-f40be71ff249,Chennai,1595.94,Food,5,2025-03-12T05:29:55,Civil big two commercial eight here fire.,0
31ca92b8-085b-4af3-8785-964fd9b8879a,36c35b1c-929c-40eb-9f0f-b59cbc22f92a,Chennai,2405.48,Shelter,5,2025-01-28T15:18:35,Month single provide hundred kitchen.,0
2c1d732d-5b54-4a8e-899c-1d1e366b3a82,4264385e-fbf5-4b5b-8354-e5e1daea396e,Delhi,8087.18,Clothing,4,2025-02-10T20:38:58,She common election ready new.,0
dcfe1089-0a2b-4bb2-a8a1-00039f6a8279,176a6b61-747f-4c58-af60-15107405419d,Delhi,6167.37,Cash,3,2025-02-27T23:28:10,Matter school painting play.,0
50883203-e27b-4b2f-9eba-35fe858757e6,65fa4186-f7dc-4dfb-9c0b-2e4457bb00e6,Kolkata,4270.12,Cash,1,2025-01-02T17:01:31,Trip to tend difficult whole yet be.,0
cd4f289b-edf3-4e86-82e0-d9c71b2fbb64,0c1364a5-6726-4094-80fb-9d35fcdc1937,Kolkata,3451.51,Food,1,2025-01-09T17:06:54,Red attention very spring nothing amount attorney purpose.,0
c96e94f9-038e-4fa1-bc91-d2a60d5e2a92,027410a8-8df2-4b01-af3b-dec1fbe5d740,Delhi,7801.98,Medical,5,2025-03-08T03:28:50,Between news Republican phone direction look drive.,0
f331ed51-1f27-4459-8d55-629a4a1baa67,d311e479-985c-403a-8871-94190194c357,Delhi,4617.18,Clothing,4,2025-01-31T10:05:49,Though sometimes shoulder some around.,0
8bd396d4-d6f7-475e-a83f-8e9c024957a2,fb939de6-6dcd-406a-8f40-d88fd653fbb2,Chennai,3532.91,Food,1,2025-01-09T22:23:22,May situation think official partner operation stage.,0
af450817-8905-45a3-ad5f-4243637a0b4e,24583cdc-3cdc-443f-9c6c-ec650664485b,Mumbai,3219.68,Shelter,1,2025-03-20T19:35:48,Me everybody off and whom success relate attack.,0
d2ae0983-b32b-43d6-aab4-1a9cda301efd,3c4ab9fe-696c-4489-a4a7-70dbc8fd71c8,Delhi,5477.38,Shelter,5,2025-01-18T06:05:28,Trouble itself entire citizen break.,0
b6542e88-d95c-4de2-be60-2c6c2b3a1fec,1c7c38ca-5750-45ae-86a8-b0963de54ab0,Chennai,4136.93,Clothing,3,2025-03-04T07:47:39,Attention sort season put.,0
32bbd7e4-d589-45d4-878b-6de2cda66f09,fbb56b98-bfa3-483a-a737-46f58b017918,Mumbai,3243.75,Food,3,2025-03-06T19:25:22,Boy option ground short.,0
426975c8-1d63-4669-a5c4-ceca33de318b,07ebbfbd-64e5-4750-b977-4d3cacae4e62,Delhi,3135.18,Shelter,4,2025-02-02T21:02:24,Consumer cold represent three.,0
7580807b-d291-4dc2-a078-5df97ff375f9,c3851260-48f2-42dc-b95a-715ae30190f1,Bangalore,5535.44,Shelter,3,2025-03-29T06:43:36,Scientist give deal pay civil statement.,0
bd33d239-d0c3-4bcb-b320-3813e4946e93,ed86e18a-1875-41d8-9ad2-b308ae58c6fe,Chennai,4255.85,Food,4,2025-01-03T08:28:47,Politics degree share summer raise later yard.,0
4bbb8e3b-5f53-4d61-b03b-8995e01bffd9,5704dd90-0a34-4cb1-8f67-f3d4cd21ac36,Mumbai,5049.23,Food,4,2025-02-25T06:22:55,Language foot choice character business section debate.,0
bac49ce6-0a1d-4838-a56a-d993d70897a9,a3a8f3f8-c2a8-4215-a918-76a7f350ffc3,Delhi,1380.89,Shelter,3,2025-01-17T00:36:20,Animal level worry hold old whether.,0
1f377c95-2cb6-4732-8866-079044f770b5,054d295a-6271-491d-b7bc-ed6d21176053,Bangalore,931.7,Medical,3,2025-02-06T05:25:30,Note memory individual day central customer put.,0
5d44016a-95c6-4acd-957e-a76b0fd018b1,5b82332d-54cd-4b2b-a5fd-fbdeec5deb52,Chennai,6082.9,Cash,2,2025-03-17T01:07:21,Music range case agent explain.,0
ffea5145-d062-49e0-8bb1-2372033a910c,1e1a5382-1126-4120-be89-74651b8f36c5,Mumbai,5605.14,Cash,2,2025-01-07T01:43:11,Listen improve yeah myself.,0
f3acc82f-0d73-4e78-9c70-7b9eced363ff,aa0d5921-0cd1-494b-b16e-90816e6cfbfa,Mumbai,1660.41,Cash,2,2025-03-18T10:07:29,Relationship leg again various green some teacher go.,0
b1215a22-ee45-4ad2-bd20-c3e070225bc9,280e8867-2c67-46f8-b668-54e4b59efb28,Chennai,5162.1,Cash,3,2025-01-21T14:47:35,Help one music maintain other fly just everything.,0
7b256661-36d0-4847-85ac-ade302df7cec,a34d8f58-cdfd-46f3-bc9c-4827308fd364,Delhi,4476.54,Food,1,2025-01-04T16:40:33,Those off leg need exist ask.,0
e7aae9a1-fd97-4db4-97ca-ea40e28461cf,500a2c9f-498d-4155-b6be-ca2e34e4c2fb,Delhi,3117.39,Shelter,4,2025-02-13T14:42:06,Wrong administration miss defense western cover.,0
b9834ed8-732b-44be-aef8-6d4701aa2651,22feb734-85f5-4a23-9fe4-e180d69f6ecd,Delhi,4581.8,Medical,1,2025-02-01T01:03:42,Develop office stay ahead.,0
f1951eff-e189-488a-9e8d-2c50f907bb83,b0900876-1550-4d70-8cc8-89853660490d,Chennai,2706.85,Medical,5,2025-01-27T15:10:07,His for sing rich.,0
d272605e-d991-426f-aa66-1768c02f1739,cb062c3e-6c9f-43b5-a185-15668a54cc84,Delhi,12920.15,Shelter,4,2025-01-05T12:52:23,Meet food company easy.,1
ca53c4cb-1271-446c-b17f-167a93190ca4,4cd5fa32-e980-48c0-b042-1cbb8d32bdd2,Delhi,8723.82,Clothing,3,2025-03-27T15:24:02,Visit own quickly first way standard.,0
97fb225b-9b6f-463f-ad70-507e3c3cb781,b870d09b-5ff5-44e8-9d92-8429a8c5eddc,Mumbai,3557.36,Food,5,2025-01-04T03:35:21,Party these situation suddenly.,0
1ef6586e-0e8e-412c-b5b4-6cdbab000338,adb0dfb9-5a9d-442b-a2aa-7ed41e15f3ac,Kolkata,9989.81,Cash,5,2025-02-12T07:04:10,Anyone person story base good five marriage.,0
fe61461f-0a63-454c-8cef-6383397c62f7,32b25d4e-cd8c-43de-b485-b42d963cf3db,Chennai,902.15,Cash,4,2025-03-06T07:51:21,Degree detail summer including director.,0
d6b40e87-d610-4f26-ae08-5f347b7e782d,9e56b4f8-ffa2-497a-9d68-e6a012bd4929,Delhi,2764.64,Food,4,2025-01-10T01:19:12,Crime should different building.,0
dad08f61-5686-4ff3-96de-384bafecb4ad,e778122e-4366-43df-9a93-424a7740f036,Mumbai,6330.08,Cash,1,2025-03-30T08:34:54,Wear above energy near but large.,0
7d22bf39-3b99-49c5-872a-f394ae1c9505,5c187cfa-3201-42e9-9c5c-72afcaa2eee2,Chennai,3346.43,Medical,2,2025-01-25T14:24:57,Teacher writer gas hold me election plant president.,0
6d97cd42-d1e5-40bc-ada7-27e3e1b7c17d,b802691c-9779-4066-98dd-11e9d191de86,Chennai,4377.48,Cash,5,2025-01-10T16:51:12,Thing treat owner child.,0
8179ab5e-a603-43bc-b79f-685092429ee6,6f4534b4-cf07-44bb-a61d-c08c53b5289a,Chennai,6033.21,Medical,3,2025-01-22T05:38:36,Partner sell some.,0
d7fc87f9-e7a6-48c5-aea9-a632ce83455d,a1db7fa0-6fc3-49c6-a8fe-ec1c9f722543,Chennai,3871.5,Food,1,2025-04-07T06:20:33,Summer think fight small system power course.,0
4b9b94e2-fd5e-45f2-a12c-caaa229485a5,8e25441b-44a4-45b0-b5dd-883a1d757338,Bangalore,7439.86,Food,1,2025-01-19T22:03:46,Toward yard office section.,0
3e55d1dc-005f-489f-b96e-55eb5af4cd7a,9b39c06b-27b5-484b-9238-85e3925fd5af,Chennai,3222.22,Food,3,2025-02-11T06:32:30,Into explain him together east region final.,0
0a3b6f5a-0dc2-4d64-adcd-bd5090cef111,68d47f05-05d4-49e8-8a74-bfb1bd436d54,Chennai,3054.43,Shelter,5,2025-01-10T07:04:08,Such surface bring inside.,0
e2c6c07b-ed7f-4d64-859e-dccf3f78f127,bae693af-87ec-44b0-9fee-09e71e7f4550,Delhi,9143.58,Shelter,3,2025-01-12T08:56:56,Let administration message dog.,0
0e3719d9-d7aa-405b-8ab8-1ed3030cfc33,618f48a5-d79e-4fb9-bdac-3c361182454c,Delhi,2909.39,Shelter,2,2025-03-25T09:47:26,Visit manager experience end.,0
9acb16a2-6f25-4f81-b2d2-9016f7f22d2b,b385cf64-70fe-4df0-9557-210a0f06a812,Bangalore,5339.86,Food,1,2025-02-01T02:02:17,Large over cause responsibility answer might case politics.,0
99d4cbd2-2423-4b46-9741-4b32786b6daa,6c013463-5728-48da-8399-611586bd910e,Chennai,4972.65,Shelter,1,2025-02-15T18:45:22,Investment parent during.,0
6dd6f29f-3aee-453f-84d7-e2e016a1bb61,fd48bf04-f532-4999-a11d-47551d24bff6,Kolkata,6391.61,Cash,2,2025-02-15T01:11:03,Unit assume green check.,0
e54340df-c085-4c5b-b1ed-4d528c6383ef,8045ca2f-e29f-45c7-b8ad-050543637f73,Bangalore,4441.82,Medical,1,2025-02-28T10:56:18,Purpose approach style usually add.,0
e4202b58-84af-4fea-b618-363f117dde89,8e4d64b2-c72f-441b-9a77-b50c18e60522,Bangalore,5636.48,Medical,2,2025-01-30T10:49:03,Bring training story stock later year we.,0
bef3db41-c86d-49a3-a21e-5ef5e2fa28fa,59ee7409-9027-43f4-a7f5-62c0bd3517ff,Mumbai,5548.86,Cash,5,2025-03-14T05:15:41,Product growth end send source.,0
bc44e260-0a61-4f9f-a551-93c38abc5df3,da6fd7ee-852c-40d2-b6bc-b2e0cfcb1b01,Mumbai,6749.4,Medical,3,2025-04-02T08:16:54,Place specific political bar civil candidate.,0
4be09d28-7ad9-4c4b-9a9b-3dbc2405bc6b,5cc3b4d5-6ab3-4872-aa7b-abb6a4f564fb,Bangalore,5902.21,Medical,4,2025-01-13T12:36:53,Debate north reveal lawyer.,0
52af6399-94d7-4cb2-a8b3-5e2df4a0b000,4ef54328-37b7-4f88-9881-97adfa695341,Delhi,6053.09,Clothing,5,2025-01-21T01:50:56,Decision whether century old want.,0
ffcbe082-bee0-44e1-a8fa-811c134a2ce5,947c6556-a6b2-4bbf-9b97-7f13c313b8a2,Delhi,5647.43,Shelter,2,2025-01-02T07:18:46,Manage last line leave address professor.,0
30c11c5c-40df-4d6a-a24f-e8424525ebeb,935ca2f0-8c43-4dda-b0da-b84604d8e599,Bangalore,6314.78,Shelter,1,2025-02-24T18:54:07,Reflect nearly parent particular.,0
618b3ba0-2cb8-473b-b29a-eee88bf4d09f,a0423b24-50ad-43d1-a3cd-e85f83fa0144,Bangalore,6663.28,Clothing,4,2025-03-18T12:03:49,Benefit research follow.,0
cd523326-d77d-4359-8419-e1f025375336,d4012749-afd2-4e09-bd0f-7bb2c68a5d0e,Bangalore,6296.82,Clothing,4,2025-03-16T16:29:56,Term table right technology main forward set.,1
e4414b85-3cc9-4263-9ed8-ce5a0dc243bf,9601f8ea-e4ea-4e0d-a035-a27a330d1f83,Delhi,5628.33,Food,1,2025-03-04T17:06:23,President myself knowledge than reach husband.,0
10807b7b-cd09-45f6-b0c4-619e516c3541,ac02e932-2403-4057-8d20-ffebc444ca42,Kolkata,2658.5,Shelter,4,2025-04-06T06:34:20,Cost our respond since analysis avoid.,0
9ea8b338-f7ee-4e86-aa72-0c6787e4bdb2,8d491b3a-cfc6-4126-8be8-6b8240deabb7,Chennai,3968.46,Medical,5,2025-02-18T08:37:09,Best another bill particular or knowledge.,0
1dbab0e7-cd4a-44c1-beb9-08b38e6aaa77,6e6a24ee-4395-4f17-bc5b-8c8d814fc86c,Kolkata,960.36,Food,5,2025-01-13T22:32:50,Road treatment beyond well develop five each.,0
a44a8deb-9002-4088-9817-38c2979fa07b,a9909849-5eca-4822-84fa-740a68239c3a,Kolkata,5706.01,Food,5,2025-01-10T17:36:17,Peace establish cost her.,0
24ea7684-12a5-415e-903b-092470e87836,686185b1-b714-4f73-9c6d-92148fcfea6f,Bangalore,5267.94,Clothing,5,2025-02-21T04:52:42,Bring least try fact me view.,0
5dae6e4a-1a4b-417b-a7ce-93790bfbcc1b,6fda3c53-5b03-4fee-bdf0-c2925d41e505,Kolkata,7822.6,Cash,5,2025-02-11T00:36:19,Expect financial like son build.,0
c44a74df-ba26-4459-8ee0-f4e2786e870c,e9d4d3b4-0c61-49f1-9a56-ae89d97b2149,Delhi,6599.41,Food,2,2025-03-09T13:34:24,Hard everybody travel sing film charge.,0
0e8aa790-cfc4-4a5e-af5f-5385edd3e74e,aed10292-21ba-4895-ba48-9c9a9abd5a5b,Mumbai,6660.95,Cash,2,2025-02-18T17:28:47,College accept southern.,0
aad4e328-da32-4c6c-9cb6-04947a01d2a2,e4f5a985-7196-4252-bbee-a557b259e9c7,Mumbai,942.83,Food,5,2025-01-25T21:51:19,Use hit out fear.,0
9e6d191c-2d4f-4f32-952f-3f6e15210733,3c4fac75-c835-46dc-ab86-23e41461d45a,Chennai,621.98,Shelter,5,2025-01-02T01:04:54,Minute a few nature first couple avoid.,0
45c11031-9ca4-4c68-9bb3-1ce7efc82788,570f689f-fe64-4a05-997e-bf7b51c1a17e,Chennai,8400.38,Cash,1,2025-01-07T23:23:07,Bit fire great forget federal thought society.,0
8efc5b85-2c09-49ab-853b-dbc022b18ba8,6e24feb5-70b6-4d82-82bf-1b9510dc3dc2,Chennai,1692.14,Cash,4,2025-01-24T13:25:01,Good control suddenly else population real week.,0
41eb2948-3aad-40ae-a8ae-c84b476a2a03,766146e2-1472-4ef7-a808-37188a528c99,Kolkata,4205.12,Food,5,2025-03-05T18:52:57,Commercial medical true hit so environment early.,0
ef3d16cb-b0de-46ec-b2b8-be763e3c7d70,6ad4f99d-3635-4880-a363-22bb2548c46f,Mumbai,2397.61,Cash,5,2025-02-24T10:31:46,Court seem baby together nothing likely.,0
9949c558-c735-4d5c-bf01-784f3f804c90,12b4c1b3-1023-4061-8fc7-c45fc318efe2,Kolkata,10850.8,Medical,4,2025-01-20T01:27:27,Lose yet news measure without agent notice.,0
90c8edd7-cdcc-474f-ab14-8eb8d00265d4,d33368aa-594c-4d03-8539-863e3831b556,Mumbai,4785.81,Cash,2,2025-01-18T23:54:46,Eat throughout society old conference.,0
74924a9d-a20a-4856-99e9-c014d046bacb,14528d59-14af-4eca-913b-37e4c3778146,Kolkata,3603.3,Food,3,2025-02-03T00:54:15,Myself task people physical security chance fact.,0
791e5efb-255f-46ed-9d73-06423fe81152,22721ac1-d705-48df-aa2f-8037451729de,Mumbai,2836.08,Cash,3,2025-02-13T19:13:06,Light cup last.,0
aa07e31a-94ad-49b0-ab47-76370b7600f5,6f0596eb-ea6d-42ce-809d-faac39bb47ae,Kolkata,1320.11,Food,4,2025-03-13T13:37:43,Whatever would yet contain he even take.,0
dc8b998e-183f-4833-bd4f-8e15752daf88,c211ad76-14a1-4587-9a9f-61057a8b2899,Mumbai,6491.74,Clothing,2,2025-04-07T02:16:00,Cut yard budget nation little cell.,0
fade32e4-f035-4d04-8a14-c5f0e0c54c8f,52e80b40-d3c3-4a1b-9037-fbe4d085e976,Mumbai,1708.47,Food,1,2025-03-22T15:52:22,Alone thus mind day away seem.,0
f883bc08-7fe5-459f-92f0-cf33f99d1dae,a8c79808-d935-4d68-b2bf-cdff4bd847a1,Bangalore,4363.79,Shelter,4,2025-03-17T12:29:42,Especially kitchen matter light say now around describe.,0
fb58219d-89f2-4766-90bf-edbbb0c81fa3,64fa6a84-9868-4113-bdd8-cd11ac725a27,Kolkata,2829.87,Food,2,2025-03-10T19:23:11,Mouth contain ground character him building particular.,0
3bffd463-9016-4626-884e-f07a20b5250a,a3cc89cd-c6da-4471-9508-0e9047226690,Bangalore,8041.38,Food,1,2025-01-21T14:35:52,Really service gun week.,0
e1777c21-b510-42ab-9219-a7470504b20e,ef835c85-a88e-4dc4-95a3-ebdd3c16cb0a,Bangalore,6800.42,Shelter,4,2025-02-16T19:35:36,Success shake option stop.,0
4b1ee24c-149d-45c5-9cb7-fff520e72db0,93158160-1d73-484b-81f7-9cdf8cf6c877,Delhi,4492.97,Cash,3,2025-03-16T01:43:07,To able could stock boy care indeed.,0
58062518-940f-45e0-b88a-a908010613bf,e5b02fa7-4885-4d3e-9d2b-b2dc7e222112,Bangalore,5320.31,Cash,4,2025-02-24T07:39:30,Game move recently bed story federal miss.,0
b5390b28-972b-4651-9381-ad26f4ad5194,4f5ded71-1948-4df2-a031-8363e910d090,Delhi,8938.24,Medical,5,2025-03-09T15:26:10,Probably manager attention evening.,0
050efa68-4c5c-46d5-9b59-a4d3cd93ba21,7d7d9eb2-1c6b-4bd6-830e-7679adf7f2b7,Delhi,4734.79,Shelter,2,2025-03-14T02:13:03,Early economic fight break.,0
4c08705a-def9-4682-b264-b5c24dd7d86b,bf4924f2-d438-459b-83e7-1ed9f17e87ee,Mumbai,4162.58,Shelter,3,2025-01-15T20:09:38,Age peace pattern move team along often.,0
e911cc69-5b22-48e6-9728-29a1e3594e4f,c88ff3f3-4645-426c-a265-d2e209b4be40,Chennai,6011.27,Shelter,3,2025-02-03T01:08:10,Truth often upon rather citizen beat.,0
31b8d946-091d-428a-a28d-481c829529e2,e300c2be-81b1-4758-a71e-d0c41fd010b1,Kolkata,1985.94,Food,3,2025-01-16T00:55:01,Important involve truth sit.,0
